t_s,RPM,theta_mech_rad,theta_e_deg_true,theta_e_deg_hall_est,HA,HB,HC,HallState
0.0023,771.0255127563781,0.19490761425623118,167.51075537768884,120.0,1,1,0,3
0.0024000000000000002,770.6353176588294,0.2029776884314106,174.44647323661832,120.0,1,1,0,3
0.0025,770.2451225612806,0.21104367649308353,181.37867933966984,180.0,0,1,0,2
0.0026000000000000003,769.8549274637319,0.21910557844125006,188.30737368684342,180.0,0,1,0,2
0.0027,769.4647323661831,0.2271633942759102,195.23255627813907,180.0,0,1,0,2
0.0028,769.0745372686343,0.2352171239970639,202.1542271135568,180.0,0,1,0,2
0.0029000000000000002,768.6843421710855,0.2432667676047112,209.07238619309655,180.0,0,1,0,2
0.003,768.2941470735368,0.25131232509885204,215.98703351675834,180.0,0,1,0,2
0.0031000000000000003,767.903951975988,0.2593537964794865,222.89816908454227,180.0,0,1,0,2
0.0032,767.5137568784393,0.2673911817466145,229.80579289644825,180.0,0,1,0,2
0.0033,767.1235617808904,0.27542448090023613,236.70990495247625,180.0,0,1,0,2
0.0034000000000000002,766.7333666833416,0.28345369394035136,243.61050525262638,240.0,0,1,1,6
0.0035,766.3431715857929,0.2914788208669601,250.50759379689848,240.0,0,1,1,6
0.0036000000000000003,765.9529764882441,0.29949986168006243,257.4011705852927,240.0,0,1,1,6
0.0037,765.5627813906954,0.3075168163796584,264.2912356178089,240.0,0,1,1,6
0.0038,765.1725862931465,0.31552968496574785,271.17778889444725,240.0,0,1,1,6
0.0039000000000000003,764.7823911955978,0.3235384674383309,278.0608304152076,240.0,0,1,1,6
0.004,764.392196098049,0.3315431637974076,284.94036018009007,240.0,0,1,1,6
0.0041,764.0020010005003,0.33954377404297786,291.81637818909456,240.0,0,1,1,6
0.004200000000000001,763.6118059029515,0.3475402981750417,298.68888444222114,240.0,0,1,1,6
0.0043,763.2216108054027,0.3555327361935991,305.5578789394698,300.0,0,0,1,4
0.0044,762.8314157078539,0.36352108809865,312.4233616808404,300.0,0,0,1,4
0.0045000000000000005,762.4412206103052,0.3715053538901946,319.2853326663332,300.0,0,0,1,4
0.0046,762.0510255127564,0.3794855335682328,326.14379189594797,300.0,0,0,1,4
0.0047,761.6608304152076,0.3874616271327645,332.99873936968487,300.0,0,0,1,4
0.0048000000000000004,761.2706353176588,0.39543363458378983,339.8501750875438,300.0,0,0,1,4
0.0049,760.88044022011,0.4034015559213087,346.6980990495248,300.0,0,0,1,4
0.005,760.4902451225613,0.41136539114532117,353.5425112556278,300.0,0,0,1,4
0.0051,760.1000500250125,0.41932514025582723,0.38341170585295004,0.0,1,0,1,5
0.005200000000000001,759.7098549274638,0.4272808032528268,7.220800400200119,0.0,1,0,1,5
0.0053,759.3196598299149,0.43523238013632,14.054677338669308,0.0,1,0,1,5
0.0054,758.9294647323662,0.4431798709063068,20.88504252126063,0.0,1,0,1,5
0.0055000000000000005,758.5392696348174,0.4511232755627872,27.71189594797397,0.0,1,0,1,5
0.0056,758.1490745372687,0.45906259410576117,34.53523761880945,0.0,1,0,1,5
0.0057,757.7588794397199,0.46699782653522864,41.355067533766885,0.0,1,0,1,5
0.0058000000000000005,757.368684342171,0.47492897285118973,48.1713856928464,0.0,1,0,1,5
0.0059,756.9784892446223,0.4828560330536444,54.98419209604799,0.0,1,0,1,5
0.006,756.5882941470735,0.4907790071425927,61.79348674337166,60.0,1,0,0,1
0.0061,756.1980990495248,0.4986978951180346,68.59926963481746,60.0,1,0,0,1
0.006200000000000001,755.807903951976,0.50661269697997,75.40154077038522,60.0,1,0,0,1
0.0063,755.4177088544272,0.514523412728399,82.20030015007507,60.0,1,0,0,1
0.0064,755.0275137568784,0.5224300423633216,88.99554777388693,60.0,1,0,0,1
0.006500000000000001,754.6373186593297,0.5303325858847378,95.78728364182092,60.0,1,0,0,1
0.0066,754.2471235617809,0.5382310432926476,102.57550775387705,60.0,1,0,0,1
0.0067,753.8569284642322,0.5461254145870509,109.36022011005508,60.0,1,0,0,1
0.0068000000000000005,753.4667333666833,0.5540156997679477,116.14142071035519,60.0,1,0,0,1
0.006900000000000001,753.0765382691345,0.5619018988353383,122.91910955477749,120.0,1,1,0,3
0.007,752.6863431715858,0.5697840117892223,129.6932866433217,120.0,1,1,0,3
0.0071,752.296148074037,0.5776620386296,136.4639519759881,120.0,1,1,0,3
0.007200000000000001,751.9059529764883,0.5855359793564712,143.2311055527764,120.0,1,1,0,3
0.0073,751.5157578789394,0.5934058339698359,149.99474737368683,120.0,1,1,0,3
0.0074,751.1255627813907,0.6012716024696944,156.7548774387194,120.0,1,1,0,3
0.007500000000000001,750.7353676838419,0.6091332848560463,163.51149574787394,120.0,1,1,0,3
0.0076,750.3451725862932,0.6169908811288919,170.2646023011506,120.0,1,1,0,3
0.0077,749.9549774887444,0.624844391288231,177.0141970985493,120.0,1,1,0,3
0.0078000000000000005,749.5647823911956,0.6326938153340637,183.7602801400701,180.0,0,1,0,2
0.0079,749.1745872936468,0.64053915326639,190.50285142571283,180.0,0,1,0,2
0.008,748.784392196098,0.6483804050852099,197.2419109554778,180.0,0,1,0,2
0.0081,748.3941970985493,0.6562175707905233,203.97745872936468,180.0,0,1,0,2
0.0082,748.0040020010005,0.6640506503823304,210.7094947473737,180.0,0,1,0,2
0.0083,747.6138069034517,0.6718796438606309,217.43801900950473,180.0,0,1,0,2
0.008400000000000001,747.2236118059029,0.6797045512254252,224.1630315157579,180.0,0,1,0,2
0.0085,746.8334167083542,0.687525372476713,230.8845322661332,180.0,0,1,0,2
0.0086,746.4432216108054,0.6953421076144942,237.6025212606304,180.0,0,1,0,2
0.008700000000000001,746.0530265132567,0.7031547566387691,244.31699849924962,240.0,0,1,1,6
0.0088,745.6628314157078,0.7109633195495377,251.02796398199098,240.0,0,1,1,6
0.0089,745.2726363181591,0.7187677963467998,257.73541770885447,240.0,0,1,1,6
0.009000000000000001,744.8824412206103,0.7265681870305555,264.43935967984,240.0,0,1,1,6
0.0091,744.4922461230615,0.7343644916008046,271.1397898949475,240.0,0,1,1,6
0.0092,744.1020510255128,0.7421567100575475,277.8367083541772,240.0,0,1,1,6
0.009300000000000001,743.7118559279639,0.749944842400784,284.53011505752886,240.0,0,1,1,6
0.0094,743.3216608304152,0.757728888630514,291.2200100050027,240.0,0,1,1,6
0.0095,742.9314657328664,0.7655088487467375,297.9063931965984,240.0,0,1,1,6
0.009600000000000001,742.5412706353177,0.7732847227494547,304.58926463231626,300.0,0,0,1,4
0.0097,742.1510755377689,0.7810565106386654,311.26862431215625,300.0,0,0,1,4
0.0098,741.7608804402201,0.7888242124143697,317.94447223611814,300.0,0,0,1,4
0.0099,741.3706853426713,0.7965878280765676,324.6168084042022,300.0,0,0,1,4
0.01,740.9804902451226,0.804347357625259,331.2856328164082,300.0,0,0,1,4
0.010100000000000001,740.5902951475738,0.8121028010604441,337.9509454727364,300.0,0,0,1,4
0.0102,740.200100050025,0.8198541583821227,344.6127463731866,300.0,0,0,1,4
0.0103,739.8099049524762,0.8276014295902949,351.27103551775895,300.0,0,0,1,4
0.010400000000000001,739.4197098549274,0.8353446146849607,357.9258129064533,300.0,0,0,1,4
0.0105,739.0295147573787,0.8430837136661201,4.577078539269678,0.0,1,0,1,5
0.0106,738.6393196598299,0.8508187265337731,11.224832416208187,0.0,1,0,1,5
0.010700000000000001,738.2491245622812,0.8585496532879195,17.869074537268716,0.0,1,0,1,5
0.0108,737.8589294647323,0.8662764939285597,24.509804902451265,0.0,1,0,1,5
0.0109,737.4687343671836,0.8739992484556933,31.147023511755947,0.0,1,0,1,5
0.011000000000000001,737.0785392696348,0.8817179168693207,37.78073036518276,0.0,1,0,1,5
0.0111,736.6883441720861,0.8894324991694416,44.410925462731484,0.0,1,0,1,5
0.0112,736.2981490745373,0.8971429953560559,51.037608804402225,0.0,1,0,1,5
0.011300000000000001,735.9079539769884,0.9048494054291639,57.6607803901951,0.0,1,0,1,5
0.0114,735.5177588794397,0.9125517293887655,64.28044022011011,60.0,1,0,0,1
0.0115,735.1275637818909,0.9202499672348607,70.89658829414714,60.0,1,0,0,1
0.011600000000000001,734.7373686843422,0.9279441189674495,77.5092246123063,60.0,1,0,0,1
0.0117,734.3471735867934,0.9356341845865318,84.11834917458748,60.0,1,0,0,1
0.0118,733.9569784892446,0.9433201640921077,90.72396198099068,60.0,1,0,0,1
0.0119,733.5667833916958,0.9510020574841772,97.3260630315159,60.0,1,0,0,1
0.012,733.1765882941471,0.9586798647627404,103.92465232616325,60.0,1,0,0,1
0.012100000000000001,732.7863931965983,0.9663535859277971,110.51972986493274,60.0,1,0,0,1
0.0122,732.3961980990496,0.9740232209793472,117.11129564782402,60.0,1,0,0,1
0.0123,732.0060030015007,0.9816887699173911,123.69934967483766,120.0,1,1,0,3
0.012400000000000001,731.6158079039519,0.9893502327419285,130.2838919459732,120.0,1,1,0,3
0.0125,731.2256128064032,0.9970076094529594,136.86492246123078,120.0,1,1,0,3
0.0126,730.8354177088544,1.004660900050484,143.4424412206106,120.0,1,1,0,3
0.012700000000000001,730.4452226113057,1.012310104534502,150.0164482241122,120.0,1,1,0,3
0.0128,730.0550275137568,1.0199552229050137,156.58694347173605,120.0,1,1,0,3
0.0129,729.6648324162081,1.027596255162019,163.15392696348192,120.0,1,1,0,3
0.013000000000000001,729.2746373186593,1.0352332013055179,169.71739869934981,120.0,1,1,0,3
0.0131,728.8844422211106,1.0428660613355103,176.27735867933973,120.0,1,1,0,3
0.0132,728.4942471235618,1.0504948352519963,182.83380690345177,180.0,0,1,0,2
0.013300000000000001,728.104052026013,1.058119523054976,189.38674337168595,180.0,0,1,0,2
0.0134,727.7138569284642,1.0657401247444491,195.93616808404215,180.0,0,1,0,2
0.0135,727.3236618309154,1.073356640320416,202.48208104052048,180.0,0,1,0,2
0.013600000000000001,726.9334667333667,1.0809690697828762,209.0244822411205,180.0,0,1,0,2
0.0137,726.5432716358179,1.0885774131318302,215.5633716858431,180.0,0,1,0,2
0.013800000000000002,726.1530765382691,1.0961816703672778,222.09874937468737,180.0,0,1,0,2
0.013900000000000001,725.7628814407203,1.1037818414892189,228.630615307654,180.0,0,1,0,2
0.014,725.3726863431716,1.1113779264976535,235.15896948474256,180.0,0,1,0,2
0.014100000000000001,724.9824912456228,1.1189699253925818,241.68381190595323,240.0,0,1,1,6
0.0142,724.5922961480741,1.1265578381740036,248.2051425712857,240.0,0,1,1,6
0.0143,724.2021010505252,1.1341416648419191,254.72296148074065,240.0,0,1,1,6
0.014400000000000001,723.8119059529765,1.141721405396328,261.2372686343173,240.0,0,1,1,6
0.0145,723.4217108554277,1.1492970598372305,267.74806403201603,240.0,0,1,1,6
0.0146,723.0315157578789,1.1568686281646268,274.25534767383704,240.0,0,1,1,6
0.014700000000000001,722.6413206603302,1.1644361103785166,280.75911955978006,240.0,0,1,1,6
0.0148,722.2511255627813,1.1719995064789,287.2593796898452,240.0,0,1,1,6
0.0149,721.8609304652326,1.1795588164657769,293.7561280640323,240.0,0,1,1,6
0.015000000000000001,721.4707353676838,1.1871140403391471,300.24936468234137,300.0,0,0,1,4
0.0151,721.0805402701351,1.1946651780990114,306.7390895447727,300.0,0,0,1,4
0.0152,720.6903451725863,1.202212229745369,313.2253026513258,300.0,0,0,1,4
0.015300000000000001,720.3001500750375,1.20975519527822,319.7080040020012,300.0,0,0,1,4
0.0154,719.9099549774887,1.217294074697565,326.1871935967986,300.0,0,0,1,4
0.0155,719.51975987994,1.2248288680034032,332.662871435718,300.0,0,0,1,4
0.015600000000000001,719.1295647823912,1.2323595751957352,339.1350375187594,300.0,0,0,1,4
0.015700000000000002,718.7393696848424,1.2398861962745606,345.6036918459231,300.0,0,0,1,4
0.0158,718.3491745872936,1.2474087312398798,352.0688344172088,300.0,0,0,1,4
0.0159,717.9589794897448,1.2549271800916924,358.5304652326165,300.0,0,0,1,4
0.016,717.5687843921961,1.2624415428299987,4.988584292146243,0.0,1,0,1,5
0.0161,717.1785892946473,1.2699518194547985,11.443191595797998,0.0,1,0,1,5
0.0162,716.7883941970986,1.277458009966092,17.894287143571773,0.0,1,0,1,5
0.016300000000000002,716.3981990995497,1.284960114363879,24.341870935467796,0.0,1,0,1,5
0.0164,716.008004002001,1.2924581326481597,30.785942971485838,0.0,1,0,1,5
0.0165,715.6178089044522,1.2999520648189338,37.2265032516259,0.0,1,0,1,5
0.0166,715.2276138069035,1.3074419108762014,43.66355177588798,0.0,1,0,1,5
0.0167,714.8374187093547,1.3149276708199629,50.09708854427231,0.0,1,0,1,5
0.016800000000000002,714.4472236118058,1.3224093446502176,56.52711355677843,0.0,1,0,1,5
0.016900000000000002,714.0570285142571,1.3298869323669662,62.9536268134068,60.0,1,0,0,1
0.017,713.6668334167084,1.3373604339702083,69.37662831415719,60.0,1,0,0,1
0.0171,713.2766383191596,1.344829849459944,75.7961180590296,60.0,1,0,0,1
0.0172,712.8864432216108,1.3522951788361732,82.21209604802425,60.0,1,0,0,1
0.0173,712.496248124062,1.359756422098896,88.6245622811407,60.0,1,0,0,1
0.017400000000000002,712.1060530265132,1.3672135792481124,95.03351675837939,60.0,1,0,0,1
0.0175,711.7158579289645,1.3746666502838223,101.43895947973988,60.0,1,0,0,1
0.0176,711.3256628314157,1.382115635206026,107.84089044522261,60.0,1,0,0,1
0.0177,710.935467733867,1.3895605340147232,114.2393096548276,60.0,1,0,0,1
0.0178,710.5452726363181,1.3970013467099138,120.63421710855437,120.0,1,1,0,3
0.0179,710.1550775387693,1.4044380732915982,127.02561280640339,120.0,1,1,0,3
0.018000000000000002,709.7648824412206,1.411870713759776,133.4134967483742,120.0,1,1,0,3
0.0181,709.3746873436719,1.4192992681144476,139.7978689344675,120.0,1,1,0,3
0.0182,708.9844922461231,1.4267237363556127,146.1787293646828,120.0,1,1,0,3
0.0183,708.5942971485742,1.434144118483271,152.55607803901967,120.0,1,1,0,3
0.0184,708.2041020510255,1.4415604144974234,158.929914957479,120.0,1,1,0,3
0.018500000000000003,707.8139069534767,1.4489726243980692,165.30024012006015,120.0,1,1,0,3
0.018600000000000002,707.423711855928,1.4563807481852085,171.66705352676354,120.0,1,1,0,3
0.0187,707.0335167583792,1.4637847858588413,178.03035517758894,120.0,1,1,0,3
0.0188,706.6433216608305,1.471184737418968,184.39014507253637,180.0,0,1,0,2
0.0189,706.2531265632816,1.478580602865588,190.74642321160604,180.0,0,1,0,2
0.019,705.8629314657328,1.4859723821987016,197.0991895947975,180.0,0,1,0,2
0.019100000000000002,705.4727363681841,1.493360075418309,203.44844422211122,180.0,0,1,0,2
0.019200000000000002,705.0825412706354,1.5007436825244096,209.79418709354695,180.0,0,1,0,2
0.0193,704.6923461730865,1.508123203517004,216.13641820910448,180.0,0,1,0,2
0.0194,704.3021510755377,1.5154986383960922,222.4751375687847,180.0,0,1,0,2
0.0195,703.911955977989,1.5228699871616738,228.8103451725865,180.0,0,1,0,2
0.0196,703.5217608804402,1.5302372498137489,235.14204102051053,180.0,0,1,0,2
0.019700000000000002,703.1315657828915,1.5376004263523175,241.47022511255636,240.0,0,1,1,6
0.0198,702.7413706853426,1.5449595167773797,247.79489744872444,240.0,0,1,1,6
0.0199,702.3511755877939,1.5523145210889358,254.11605802901477,240.0,0,1,1,6
0.02,701.9609804902451,1.5596654392869853,260.4337068534269,240.0,0,1,1,6
0.0201,701.5707853926964,1.5670122713715282,266.747843921961,240.0,0,1,1,6
0.020200000000000003,701.1805902951476,1.5743550173425649,273.0584692346174,240.0,0,1,1,6
0.020300000000000002,700.7903951975989,1.5816936772000951,279.3655827913958,240.0,0,1,1,6
0.0204,700.40020010005,1.589028250944119,285.66918459229623,240.0,0,1,1,6
0.0205,700.0100050025012,1.5963587385746363,291.9692746373187,240.0,0,1,1,6
0.0206,699.6198099049525,1.6036851400916472,298.26585292646314,240.0,0,1,1,6
0.0207,699.2296148074037,1.611007455495152,304.5589194597301,300.0,0,0,1,4
0.020800000000000003,698.839419709855,1.61832568478515,310.8484742371188,300.0,0,0,1,4
0.020900000000000002,698.4492246123061,1.6256398279616417,317.13451725862956,300.0,0,0,1,4
0.021,698.0590295147574,1.632949885024627,323.4170485242623,300.0,0,0,1,4
0.0211,697.6688344172086,1.6402558559741058,329.6960680340171,300.0,0,0,1,4
0.0212,697.2786393196599,1.647557740810078,335.9715757878939,300.0,0,0,1,4
0.0213,696.888444222111,1.6548555395325444,342.2435717858932,300.0,0,0,1,4
0.021400000000000002,696.4982491245623,1.662149252141504,348.5120560280143,300.0,0,0,1,4
0.021500000000000002,696.1080540270135,1.6694388786369572,354.7770285142574,300.0,0,0,1,4
0.0216,695.7178589294647,1.676724419018904,1.038489244622724,0.0,1,0,1,5
0.0217,695.327663831916,1.6840058732873442,7.296438219109859,0.0,1,0,1,5
0.0218,694.9374687343671,1.6912832414422783,13.550875437719242,0.0,1,0,1,5
0.0219,694.5472736368184,1.6985565234837057,19.801800900450417,0.0,1,0,1,5
0.022000000000000002,694.1570785392696,1.7058257194116269,26.049214607304066,0.0,1,0,1,5
0.0221,693.7668834417209,1.7130908292260414,32.29311655827951,0.0,1,0,1,5
0.0222,693.3766883441721,1.7203518529269495,38.53350675337697,0.0,1,0,1,5
0.0223,692.9864932466234,1.7276087905143516,44.77038519259668,0.0,1,0,1,5
0.0224,692.5962981490745,1.734861641988247,51.003751875938406,0.0,1,0,1,5
0.022500000000000003,692.2061030515258,1.742110407348636,57.233606803402154,0.0,1,0,1,5
0.022600000000000002,691.815907953977,1.7493550865955185,63.45994997498792,60.0,1,0,0,1
0.0227,691.4257128564282,1.7565956797288946,69.68278139069571,60.0,1,0,0,1
0.0228,691.0355177588795,1.7638321867487645,75.90210105052574,60.0,1,0,0,1
0.0229,690.6453226613306,1.771064607655128,82.11790895447803,60.0,1,0,0,1
0.023,690.2551275637819,1.7782929424479847,88.3302051025521,60.0,1,0,0,1
0.023100000000000002,689.8649324662331,1.7855171911273353,94.53898949474797,60.0,1,0,0,1
0.023200000000000002,689.4747373686844,1.7927373536931792,100.74426213106608,60.0,1,0,0,1
0.0233,689.0845422711355,1.7999534301455167,106.94602301150621,60.0,1,0,0,1
0.0234,688.6943471735868,1.807165420484348,113.1442721360686,60.0,1,0,0,1
0.0235,688.304152076038,1.8143733247096727,119.33900950475277,60.0,1,0,0,1
0.0236,687.9139569784893,1.821577142821491,125.53023511755941,120.0,1,1,0,3
0.023700000000000002,687.5237618809405,1.828776874819803,131.71794897448785,120.0,1,1,0,3
0.0238,687.1335667833916,1.8359725207046083,137.9021510755381,120.0,1,1,0,3
0.0239,686.7433716858429,1.8431640804759075,144.0828414207108,120.0,1,1,0,3
0.024,686.3531765882941,1.8503515541337001,150.26002001000552,120.0,1,1,0,3
0.0241,685.9629814907454,1.8575349416779865,156.43368684342227,120.0,1,1,0,3
0.024200000000000003,685.5727863931966,1.8647142431087662,162.60384192096103,120.0,1,1,0,3
0.024300000000000002,685.1825912956479,1.8718894584260395,168.7704852426216,120.0,1,1,0,3
0.0244,684.792396198099,1.8790605876298065,174.93361680840462,120.0,1,1,0,3
0.0245,684.4022011005503,1.8862276307200672,181.09323661830945,180.0,0,1,0,2
0.0246,684.0120060030015,1.8933905876968213,187.24934467233652,180.0,0,1,0,2
0.0247,683.6218109054528,1.900549458560069,193.4019409704856,180.0,0,1,0,2
0.024800000000000003,683.231615807904,1.9077042433098101,199.55102551275672,180.0,0,1,0,2
0.024900000000000002,682.8414207103551,1.9148549419460452,205.69659829914985,180.0,0,1,0,2
0.025,682.4512256128064,1.9220015544687736,211.838659329665,180.0,0,1,0,2
0.0251,682.0610305152576,1.9291440808779958,217.9772086043024,180.0,0,1,0,2
0.0252,681.6708354177089,1.9362825211737114,224.11224612306182,180.0,0,1,0,2
0.0253,681.28064032016,1.9434168753559204,230.24377188594303,180.0,0,1,0,2
0.025400000000000002,680.8904452226113,1.9505471434246233,236.37178589294672,180.0,0,1,0,2
0.025500000000000002,680.5002501250625,1.9576733253798198,242.49628814407242,240.0,0,1,1,6
0.0256,680.1100550275138,1.9647954212215097,248.61727863931992,240.0,0,1,1,6
0.0257,679.719859929965,1.971913430949693,254.73475737868944,240.0,0,1,1,6
0.0258,679.3296648324163,1.9790273545643702,260.8487243621812,240.0,0,1,1,6
0.025900000000000003,678.9394697348674,1.986137192065541,266.9591795897952,240.0,0,1,1,6
0.026000000000000002,678.5492746373186,1.9932429434532053,273.066123061531,240.0,0,1,1,6
0.0261,678.1590795397699,2.0003446087273633,279.16955477738907,240.0,0,1,1,6
0.0262,677.7688844422211,2.0074421878880147,285.26947473736914,240.0,0,1,1,6
0.0263,677.3786893446724,2.0145356809351593,291.36588294147055,240.0,0,1,1,6
0.0264,676.9884942471235,2.0216250878687982,297.4587793896951,240.0,0,1,1,6
0.026500000000000003,676.5982991495748,2.0287104086889305,303.54816408204147,300.0,0,0,1,4
0.026600000000000002,676.208104052026,2.035791643395556,309.6340370185094,300.0,0,0,1,4
0.0267,675.8179089544773,2.0428687919886754,315.7163981990998,300.0,0,0,1,4
0.0268,675.4277138569284,2.049941854468288,321.795247623812,300.0,0,0,1,4
0.0269,675.0375187593797,2.057010830834395,327.87058529264687,300.0,0,0,1,4
0.027,674.6473236618309,2.064075721086995,333.9424112056031,300.0,0,0,1,4
0.027100000000000003,674.2571285642821,2.071136525226089,340.010725362682,300.0,0,0,1,4
0.027200000000000002,673.8669334667334,2.078193243251676,346.0755277638823,300.0,0,0,1,4
0.0273,673.4767383691845,2.0852458751637566,352.1368184092048,300.0,0,0,1,4
0.0274,673.0865432716358,2.092294420962331,358.19459729864957,300.0,0,0,1,4
0.0275,672.696348174087,2.0993388806473994,4.248864432216578,0.0,1,0,1,5
0.027600000000000003,672.3061530765383,2.106379254218961,10.299619809905607,0.0,1,0,1,5
0.027700000000000002,671.9159579789895,2.113415541677016,16.34686343171643,0.0,1,0,1,5
0.027800000000000002,671.5257628814408,2.1204477430215647,22.39059529764927,0.0,1,0,1,5
0.0279,671.1355677838919,2.1274758582526068,28.43081540770413,0.0,1,0,1,5
0.028,670.7453726863432,2.134499887370143,34.467523761881694,0.0,1,0,1,5
0.0281,670.3551775887944,2.1415198303741723,40.50072036018037,0.0,1,0,1,5
0.028200000000000003,669.9649824912456,2.1485356872646952,46.530405202601514,0.0,1,0,1,5
0.028300000000000002,669.5747873936969,2.155547458041712,52.556578289145136,0.0,1,0,1,5
0.0284,669.184592296148,2.162555142705222,58.579239619810096,0.0,1,0,1,5
0.0285,668.7943971985993,2.169558741255226,64.59838919459798,60.0,1,0,0,1
0.0286,668.4042021010505,2.1765582536917236,70.61402701350744,60.0,1,0,0,1
0.0287,668.0140070035018,2.1835536800147146,76.62615307653914,60.0,1,0,0,1
0.028800000000000003,667.623811905953,2.190545020224199,82.6347673836924,60.0,1,0,0,1
0.028900000000000002,667.2336168084042,2.197532274320177,88.63986993496815,60.0,1,0,0,1
0.029,666.8434217108554,2.204515442302649,94.6414607303659,60.0,1,0,0,1
0.0291,666.4532266133067,2.211494524171614,100.63953976988569,60.0,1,0,0,1
0.0292,666.0630315157579,2.218469519927073,106.63410705352749,60.0,1,0,0,1
0.029300000000000003,665.672836418209,2.2254404295690255,112.6251625812913,60.0,1,0,0,1
0.029400000000000003,665.2826413206603,2.2324072530974712,118.61270635317715,60.0,1,0,0,1
0.029500000000000002,664.8924462231115,2.2393699905124107,124.59673836918523,120.0,1,1,0,3
0.0296,664.5022511255628,2.246328641813844,130.5772586293151,120.0,1,1,0,3
0.0297,664.112056028014,2.2532832070017705,136.554267133567,120.0,1,1,0,3
0.0298,663.7218609304653,2.260233686076191,142.52776388194138,120.0,1,1,0,3
0.029900000000000003,663.3316658329164,2.2671800790371046,148.49774887443755,120.0,1,1,0,3
0.030000000000000002,662.9414707353677,2.274122385884512,154.46422211105596,120.0,1,1,0,3
0.030100000000000002,662.5512756378189,2.2810606066184134,160.42718359179662,120.0,1,1,0,3
0.0302,662.1610805402702,2.287994741238808,166.38663331665884,120.0,1,1,0,3
0.0303,661.7708854427214,2.2949247897456964,172.34257128564354,120.0,1,1,0,3
0.0304,661.3806903451725,2.3018507521390776,178.29499749874958,120.0,1,1,0,3
0.030500000000000003,660.9904952476238,2.308772628418953,184.24391195597832,180.0,0,1,0,2
0.030600000000000002,660.600300150075,2.3156904185853224,190.1893146573293,180.0,0,1,0,2
0.0307,660.2101050525263,2.3226041226381846,196.13120560280163,180.0,0,1,0,2
0.0308,659.8199099549774,2.329513740577541,202.06958479239665,180.0,0,1,0,2
0.0309,659.4297148574287,2.3364192724033903,208.00445222611324,180.0,0,1,0,2
0.031,659.0395197598799,2.343320718115734,213.9358079039523,180.0,0,1,0,2
0.031100000000000003,658.6493246623312,2.3502180777145707,219.86365182591317,180.0,0,1,0,2
0.031200000000000002,658.2591295647824,2.3571113511999013,225.78798399199627,180.0,0,1,0,2
0.0313,657.8689344672337,2.364000538571725,231.70880440220117,180.0,0,1,0,2
0.031400000000000004,657.4787393696848,2.3708856398300426,237.62611305652854,180.0,0,1,0,2
0.0315,657.088544272136,2.3777666549748537,243.53990995497747,240.0,0,1,1,6
0.0316,656.6983491745873,2.3846435840061586,249.4501950975491,240.0,0,1,1,6
0.0317,656.3081540770385,2.391516426923957,255.35696848424232,240.0,0,1,1,6
0.0318,655.9179589794898,2.398385183728249,261.26023011505777,240.0,0,1,1,6
0.031900000000000005,655.5277638819409,2.405249854419034,267.159979989995,240.0,0,1,1,6
0.032,655.1375687843922,2.4121104389963133,273.0562181090545,240.0,0,1,1,6
0.032100000000000004,654.7473736868434,2.418966937460086,278.9489444722367,240.0,0,1,1,6
0.0322,654.3571785892947,2.4258193498103524,284.83815907953976,240.0,0,1,1,6
0.0323,653.9669834917459,2.432667676047112,290.72386193096554,240.0,0,1,1,6
0.0324,653.5767883941971,2.4395119161703653,296.6060530265131,240.0,0,1,1,6
0.0325,653.1865932966483,2.4463520701801125,302.4847323661834,300.0,0,0,1,4
0.032600000000000004,652.7963981990995,2.4531881380763534,308.35989994997544,300.0,0,0,1,4
0.0327,652.4062031015508,2.460020119859087,314.2315557778893,300.0,0,0,1,4
0.0328,652.016008004002,2.466848015528315,320.09969984992495,300.0,0,0,1,4
0.0329,651.6258129064532,2.473671825084036,325.96433216608284,300.0,0,0,1,4
0.033,651.2356178089044,2.4804915485262513,331.82545272636344,300.0,0,0,1,4
0.033100000000000004,650.8454227113557,2.48730718585496,337.6830615307658,300.0,0,0,1,4
0.0332,650.4552276138069,2.4941187370701616,343.53715857929,300.0,0,0,1,4
0.0333,650.0650325162582,2.5009262021718572,349.38774387193644,300.0,0,0,1,4
0.0334,649.6748374187093,2.5077295811600466,355.23481740870466,300.0,0,0,1,4
0.0335,649.2846423211606,2.5145288740347294,1.0783791895951254,0.0,1,0,1,5
0.033600000000000005,648.8944472236118,2.521324080795906,6.9184292146078405,0.0,1,0,1,5
0.0337,648.504252126063,2.5281152014435757,12.754967483742348,0.0,1,0,1,5
0.033800000000000004,648.1140570285143,2.5349022359777393,18.587993996999103,0.0,1,0,1,5
0.0339,647.7238619309655,2.5416851843983963,24.41750875437765,0.0,1,0,1,5
0.034,647.3336668334167,2.548464046705547,30.243511755878444,0.0,1,0,1,5
0.0341,646.9434717358679,2.5552388228991916,36.066003001501485,0.0,1,0,1,5
0.0342,646.5532766383192,2.5620095129793294,41.88498249124632,0.0,1,0,1,5
0.034300000000000004,646.1630815407703,2.5687761169459606,47.700450225112945,0.0,1,0,1,5
0.0344,645.7728864432216,2.5755386347990856,53.51240620310182,0.0,1,0,1,5
0.0345,645.3826913456728,2.5822970665387044,59.32085042521294,0.0,1,0,1,5
0.0346,644.9924962481241,2.5890514121648165,65.1257828914463,60.0,1,0,0,1
0.0347,644.6023011505753,2.5958016716774224,70.92720360180147,60.0,1,0,0,1
